prestamo_id,cliente_id,fecha_otorgado,monto,tasa,plazo_meses,estado
P034837,19372,2025-12-22 12:00:00,230331,59,6,incobrable
P034838,3582,2025-12-22 13:00:00,147912,62,6,incobrable
P034839,20510,2025-12-22 14:00:00,327657,62,6,incobrable
P034840,32600,2025-12-22 15:00:00,159111,59,9,judicial
P034841,9457,2025-12-22 16:00:00,457721,62,9,incobrable
P034842,35197,2025-12-22 17:00:00,357090,59,6,incobrable
P034843,47568,2025-12-22 18:00:00,301170,59,36,vigente
P034844,47383,2025-12-22 19:00:00,228299,62,18,judicial
P034845,8916,2025-12-22 20:00:00,277510,53,18,vigente
P034846,1662,2025-12-22 21:00:00,223562,62,12,vigente
P034847,38526,2025-12-22 22:00:00,397923,62,36,incobrable
P034848,12810,2025-12-22 23:00:00,86475,62,9,judicial
P034849,38298,2025-12-23 00:00:00,151931,59,18,atrasado
P034850,431,2025-12-23 01:00:00,38336,53,6,judicial
P034851,36852,2025-12-23 02:00:00,185994,53,36,judicial
P034852,17598,2025-12-23 03:00:00,125318,53,6,vigente
P034853,31149,2025-12-23 04:00:00,105969,62,9,incobrable
P034854,36632,2025-12-23 05:00:00,377531,59,18,atrasado
P034855,44765,2025-12-23 06:00:00,202645,59,24,atrasado
P034856,19353,2025-12-23 07:00:00,41606,53,6,vigente
P034857,41712,2025-12-23 08:00:00,491980,47,12,judicial
P034858,17515,2025-12-23 09:00:00,64693,62,24,vigente
P034859,11156,2025-12-23 10:00:00,204109,53,6,vigente
P034860,25443,2025-12-23 11:00:00,254589,62,36,incobrable
P034861,31529,2025-12-23 12:00:00,150702,47,12,incobrable
P034862,20128,2025-12-23 13:00:00,491847,59,18,judicial
P034863,7248,2025-12-23 14:00:00,94277,53,12,judicial
P034864,47214,2025-12-23 15:00:00,92476,62,6,vigente
P034865,17914,2025-12-23 16:00:00,162075,62,24,judicial
P034866,31448,2025-12-23 17:00:00,123702,47,6,judicial
P034867,8101,2025-12-23 18:00:00,383787,53,9,judicial
P034868,29954,2025-12-23 19:00:00,398602,53,12,atrasado
P034869,14433,2025-12-23 20:00:00,487711,47,12,judicial
P034870,49854,2025-12-23 21:00:00,437062,53,6,vigente
P034871,43917,2025-12-23 22:00:00,354941,62,36,vigente
P034872,16478,2025-12-23 23:00:00,227296,47,9,judicial
P034873,31087,2025-12-24 00:00:00,114361,62,9,incobrable
P034874,1726,2025-12-24 01:00:00,178187,59,12,judicial
P034875,1945,2025-12-24 02:00:00,238240,53,18,incobrable
P034876,35454,2025-12-24 03:00:00,212742,59,12,judicial
P034877,208,2025-12-24 04:00:00,160834,47,36,atrasado
P034878,24201,2025-12-24 05:00:00,288940,47,24,incobrable
P034879,49205,2025-12-24 06:00:00,166132,47,9,judicial
P034880,45410,2025-12-24 07:00:00,216856,59,9,judicial
P034881,29310,2025-12-24 08:00:00,126977,47,6,judicial
P034882,3199,2025-12-24 09:00:00,448340,53,18,atrasado
P034883,23136,2025-12-24 10:00:00,418270,53,9,incobrable
P034884,5244,2025-12-24 11:00:00,117425,59,6,incobrable
P034885,13490,2025-12-24 12:00:00,117468,53,9,judicial
P034886,4360,2025-12-24 13:00:00,107599,53,36,incobrable
P034887,27047,2025-12-24 14:00:00,180425,62,36,atrasado
P034888,29101,2025-12-24 15:00:00,226199,62,36,atrasado
P034889,24236,2025-12-24 16:00:00,434996,53,24,incobrable
P034890,21372,2025-12-24 17:00:00,396883,47,18,vigente
P034891,33173,2025-12-24 18:00:00,332619,62,9,incobrable
P034892,40695,2025-12-24 19:00:00,289860,53,9,judicial
P034893,26661,2025-12-24 20:00:00,398505,62,9,vigente
P034894,36870,2025-12-24 21:00:00,173336,53,24,judicial
P034895,31126,2025-12-24 22:00:00,267019,62,18,atrasado
P034896,34405,2025-12-24 23:00:00,451772,53,12,judicial
P034897,35067,2025-12-25 00:00:00,336429,62,12,incobrable
P034898,16582,2025-12-25 01:00:00,416652,59,24,judicial
P034899,26253,2025-12-25 02:00:00,448832,62,12,atrasado
P034900,48136,2025-12-25 03:00:00,72637,59,36,judicial
P034901,37529,2025-12-25 04:00:00,162195,53,6,vigente
P034902,1864,2025-12-25 05:00:00,86004,53,24,atrasado
P034903,18100,2025-12-25 06:00:00,113430,62,12,judicial
P034904,13745,2025-12-25 07:00:00,459665,59,36,judicial
P034905,18146,2025-12-25 08:00:00,450797,47,9,atrasado
P034906,10937,2025-12-25 09:00:00,232593,53,24,atrasado
P034907,34687,2025-12-25 10:00:00,87832,59,9,vigente
P034908,36281,2025-12-25 11:00:00,268160,62,18,judicial
P034909,31018,2025-12-25 12:00:00,34419,59,24,atrasado
P034910,49164,2025-12-25 13:00:00,87585,53,12,vigente
P034911,27192,2025-12-25 14:00:00,295700,47,9,vigente
P034912,6689,2025-12-25 15:00:00,454580,59,12,atrasado
P034913,30293,2025-12-25 16:00:00,396223,62,24,atrasado
P034914,23162,2025-12-25 17:00:00,347619,62,36,vigente
P034915,21067,2025-12-25 18:00:00,221375,59,24,judicial
P034916,40057,2025-12-25 19:00:00,52282,47,6,incobrable
P034917,8248,2025-12-25 20:00:00,119306,53,36,judicial
P034918,6920,2025-12-25 21:00:00,72609,59,36,vigente
P034919,47611,2025-12-25 22:00:00,62641,47,36,incobrable
P034920,4787,2025-12-25 23:00:00,460427,62,6,incobrable
P034921,34822,2025-12-26 00:00:00,149489,53,6,vigente
P034922,2954,2025-12-26 01:00:00,150481,59,9,atrasado
P034923,39973,2025-12-26 02:00:00,445560,53,9,incobrable
P034924,2959,2025-12-26 03:00:00,293032,47,24,incobrable
P034925,39382,2025-12-26 04:00:00,435791,59,6,judicial
P034926,37371,2025-12-26 05:00:00,439823,47,12,vigente
P034927,15262,2025-12-26 06:00:00,175120,47,36,vigente
P034928,48498,2025-12-26 07:00:00,486834,59,18,atrasado
P034929,13883,2025-12-26 08:00:00,378880,53,6,judicial
P034930,19222,2025-12-26 09:00:00,156452,59,18,atrasado
P034931,27163,2025-12-26 10:00:00,245000,47,36,vigente
P034932,11747,2025-12-26 11:00:00,473606,59,18,vigente
P034933,4641,2025-12-26 12:00:00,45788,47,6,vigente
P034934,35200,2025-12-26 13:00:00,176232,59,9,atrasado
P034935,49266,2025-12-26 14:00:00,497736,53,24,incobrable
P034936,36191,2025-12-26 15:00:00,466584,47,18,vigente
P034937,33136,2025-12-26 16:00:00,200841,59,9,vigente
P034938,26708,2025-12-26 17:00:00,334288,62,24,incobrable
P034939,17150,2025-12-26 18:00:00,228549,59,12,judicial
P034940,43738,2025-12-26 19:00:00,419434,53,24,atrasado
P034941,41546,2025-12-26 20:00:00,107271,59,12,atrasado
P034942,17596,2025-12-26 21:00:00,182197,59,36,judicial
P034943,35267,2025-12-26 22:00:00,75417,62,24,vigente
P034944,15698,2025-12-26 23:00:00,480108,47,6,atrasado
P034945,632,2025-12-27 00:00:00,283411,47,6,vigente
P034946,25855,2025-12-27 01:00:00,290735,59,24,atrasado
P034947,10710,2025-12-27 02:00:00,181921,59,12,judicial
P034948,22572,2025-12-27 03:00:00,219258,62,24,atrasado
P034949,20134,2025-12-27 04:00:00,57044,62,36,judicial
P034950,40684,2025-12-27 05:00:00,447448,47,6,atrasado
P034951,25827,2025-12-27 06:00:00,215205,59,18,judicial
P034952,17608,2025-12-27 07:00:00,37596,59,18,atrasado
P034953,29776,2025-12-27 08:00:00,403311,59,12,atrasado
P034954,4306,2025-12-27 09:00:00,109280,62,18,incobrable
P034955,3226,2025-12-27 10:00:00,72988,62,18,vigente
P034956,13598,2025-12-27 11:00:00,274151,62,9,judicial
P034957,47796,2025-12-27 12:00:00,34136,62,24,incobrable
P034958,43208,2025-12-27 13:00:00,138292,62,12,incobrable
P034959,24006,2025-12-27 14:00:00,110876,53,24,incobrable
P034960,28540,2025-12-27 15:00:00,236357,62,9,vigente
P034961,47116,2025-12-27 16:00:00,269603,53,12,incobrable
P034962,39623,2025-12-27 17:00:00,73516,47,18,incobrable
P034963,34803,2025-12-27 18:00:00,313073,53,6,incobrable
P034964,16593,2025-12-27 19:00:00,188939,59,24,judicial
P034965,30823,2025-12-27 20:00:00,356705,53,6,incobrable
P034966,16477,2025-12-27 21:00:00,306529,53,9,judicial
P034967,22216,2025-12-27 22:00:00,323146,62,24,vigente
P034968,855,2025-12-27 23:00:00,74790,62,24,vigente
P034969,6690,2025-12-28 00:00:00,484301,59,6,vigente
P034970,5093,2025-12-28 01:00:00,191389,59,9,vigente
P034971,25666,2025-12-28 02:00:00,373498,47,18,incobrable
P034972,40376,2025-12-28 03:00:00,220898,62,36,incobrable
P034973,663,2025-12-28 04:00:00,304793,59,6,judicial
P034974,47375,2025-12-28 05:00:00,246540,59,6,judicial
P034975,43681,2025-12-28 06:00:00,269571,59,24,incobrable
P034976,12324,2025-12-28 07:00:00,490662,47,6,atrasado
P034977,35753,2025-12-28 08:00:00,450263,59,18,atrasado
P034978,42036,2025-12-28 09:00:00,204279,62,24,vigente
P034979,14901,2025-12-28 10:00:00,388971,62,18,judicial
P034980,31349,2025-12-28 11:00:00,463627,59,18,incobrable
P034981,47776,2025-12-28 12:00:00,34127,47,36,judicial
P034982,25793,2025-12-28 13:00:00,463856,59,18,judicial
P034983,25375,2025-12-28 14:00:00,413404,47,18,vigente
P034984,26165,2025-12-28 15:00:00,326122,47,18,vigente
P034985,2024,2025-12-28 16:00:00,130053,47,6,incobrable
P034986,25863,2025-12-28 17:00:00,260573,47,6,atrasado
P034987,2394,2025-12-28 18:00:00,404552,53,9,vigente
P034988,49519,2025-12-28 19:00:00,428595,59,36,judicial
P034989,21293,2025-12-28 20:00:00,165350,62,9,incobrable
P034990,13587,2025-12-28 21:00:00,278424,59,9,judicial
P034991,22659,2025-12-28 22:00:00,264402,62,9,judicial
P034992,21551,2025-12-28 23:00:00,369777,53,36,vigente
P034993,27067,2025-12-29 00:00:00,74883,62,18,judicial
P034994,14279,2025-12-29 01:00:00,183705,62,24,incobrable
P034995,24910,2025-12-29 02:00:00,142752,47,12,vigente
P034996,41004,2025-12-29 03:00:00,109918,62,12,incobrable
P034997,11106,2025-12-29 04:00:00,32755,47,12,atrasado
P034998,49590,2025-12-29 05:00:00,247624,59,24,incobrable
P034999,29947,2025-12-29 06:00:00,94410,62,6,incobrable
P035000,22754,2025-12-29 07:00:00,229876,59,36,incobrable
P035001,18742,2025-12-29 08:00:00,495653,62,12,judicial
P035002,5393,2025-12-29 09:00:00,194774,62,36,judicial
P035003,4018,2025-12-29 10:00:00,403135,59,6,judicial
P035004,14194,2025-12-29 11:00:00,209693,62,24,incobrable
P035005,25125,2025-12-29 12:00:00,396069,62,12,incobrable
P035006,15698,2025-12-29 13:00:00,318850,62,24,judicial
P035007,39952,2025-12-29 14:00:00,231410,53,24,incobrable
P035008,28977,2025-12-29 15:00:00,263717,47,24,judicial
P035009,24863,2025-12-29 16:00:00,327003,59,12,atrasado
P035010,45051,2025-12-29 17:00:00,156100,62,6,vigente
P035011,3228,2025-12-29 18:00:00,370173,47,6,atrasado
P035012,46423,2025-12-29 19:00:00,323962,59,18,judicial
P035013,4248,2025-12-29 20:00:00,289526,62,6,vigente
P035014,3328,2025-12-29 21:00:00,127831,53,9,judicial
P035015,17597,2025-12-29 22:00:00,88362,62,12,judicial
P035016,18356,2025-12-29 23:00:00,488574,53,9,atrasado
P035017,7497,2025-12-30 00:00:00,326668,62,6,incobrable
P035018,4213,2025-12-30 01:00:00,162925,53,36,judicial
P035019,28884,2025-12-30 02:00:00,446049,47,36,judicial
P035020,49091,2025-12-30 03:00:00,383092,53,18,atrasado
P035021,47551,2025-12-30 04:00:00,38291,53,36,atrasado
P035022,8506,2025-12-30 05:00:00,93918,53,36,incobrable
P035023,5426,2025-12-30 06:00:00,33577,47,6,vigente
P035024,5641,2025-12-30 07:00:00,140657,59,6,incobrable
P035025,43806,2025-12-30 08:00:00,41929,62,9,incobrable
P035026,19355,2025-12-30 09:00:00,84249,59,12,incobrable
P035027,37952,2025-12-30 10:00:00,83498,62,12,atrasado
P035028,6503,2025-12-30 11:00:00,244386,47,18,atrasado
P035029,40703,2025-12-30 12:00:00,129914,47,6,judicial
P035030,38117,2025-12-30 13:00:00,121634,47,36,judicial
P035031,32433,2025-12-30 14:00:00,442272,62,18,vigente
P035032,31401,2025-12-30 15:00:00,463339,53,24,atrasado
P035033,34871,2025-12-30 16:00:00,50167,47,36,judicial
P035034,29217,2025-12-30 17:00:00,407123,59,24,incobrable
P035035,45481,2025-12-30 18:00:00,259622,53,12,vigente
P035036,27470,2025-12-30 19:00:00,194862,62,12,judicial
P035037,18758,2025-12-30 20:00:00,129858,62,18,incobrable
P035038,30538,2025-12-30 21:00:00,289102,59,6,judicial
P035039,19232,2025-12-30 22:00:00,178899,59,9,atrasado
P035040,41276,2025-12-30 23:00:00,140070,47,18,vigente
P035041,29082,2025-12-31 00:00:00,332902,53,18,vigente
P035042,10728,2025-12-31 01:00:00,38848,47,18,atrasado
P035043,39784,2025-12-31 02:00:00,497268,47,9,incobrable
P035044,46036,2025-12-31 03:00:00,97189,62,36,vigente
P035045,12621,2025-12-31 04:00:00,172405,59,9,incobrable
P035046,45533,2025-12-31 05:00:00,102220,62,6,judicial
P035047,19362,2025-12-31 06:00:00,135113,62,9,vigente
P035048,13476,2025-12-31 07:00:00,246661,53,24,incobrable
P035049,43139,2025-12-31 08:00:00,151492,59,9,vigente
P035050,39464,2025-12-31 09:00:00,384440,53,12,atrasado
P035051,5476,2025-12-31 10:00:00,292153,62,9,judicial
P035052,25435,2025-12-31 11:00:00,208091,47,36,incobrable
P035053,40808,2025-12-31 12:00:00,75230,53,18,incobrable
P035054,20411,2025-12-31 13:00:00,286397,53,6,judicial
P035055,11069,2025-12-31 14:00:00,275109,47,18,atrasado
P035056,39457,2025-12-31 15:00:00,185898,59,24,incobrable
P035057,8406,2025-12-31 16:00:00,119711,47,18,vigente
P035058,7930,2025-12-31 17:00:00,130369,53,12,vigente
P035059,30663,2025-12-31 18:00:00,141549,47,18,atrasado
P035060,19757,2025-12-31 19:00:00,86127,47,36,vigente
P035061,207,2025-12-31 20:00:00,284780,59,24,judicial
P035062,6552,2025-12-31 21:00:00,46223,62,9,judicial
P035063,36874,2025-12-31 22:00:00,451103,47,12,vigente
P035064,32382,2025-12-31 23:00:00,439941,47,36,judicial
P035065,28378,2026-01-01 00:00:00,433524,47,36,incobrable
P035066,33609,2026-01-01 01:00:00,178291,47,9,atrasado
P035067,49644,2026-01-01 02:00:00,296744,53,6,judicial
P035068,15060,2026-01-01 03:00:00,254899,59,6,incobrable
P035069,49441,2026-01-01 04:00:00,379499,59,18,atrasado
P035070,20599,2026-01-01 05:00:00,128943,53,18,judicial
P035071,30249,2026-01-01 06:00:00,377994,53,9,incobrable
P035072,38650,2026-01-01 07:00:00,71202,47,9,atrasado
P035073,44209,2026-01-01 08:00:00,416098,53,24,judicial
P035074,34539,2026-01-01 09:00:00,122486,59,24,vigente
P035075,12869,2026-01-01 10:00:00,89702,53,18,atrasado
P035076,30305,2026-01-01 11:00:00,94182,47,9,judicial
P035077,15294,2026-01-01 12:00:00,43110,47,24,incobrable
P035078,35060,2026-01-01 13:00:00,303450,59,12,vigente
P035079,49773,2026-01-01 14:00:00,424035,62,24,incobrable
P035080,46277,2026-01-01 15:00:00,48035,53,36,judicial
P035081,46975,2026-01-01 16:00:00,406631,62,24,vigente
P035082,5107,2026-01-01 17:00:00,259082,59,12,judicial
P035083,46003,2026-01-01 18:00:00,313490,62,12,vigente
P035084,30714,2026-01-01 19:00:00,329685,59,18,judicial
P035085,41789,2026-01-01 20:00:00,421693,62,6,atrasado
P035086,37133,2026-01-01 21:00:00,130947,47,24,judicial
P035087,20151,2026-01-01 22:00:00,478099,53,18,incobrable
P035088,8775,2026-01-01 23:00:00,429240,62,12,incobrable
P035089,47167,2026-01-02 00:00:00,382937,62,36,vigente
P035090,38053,2026-01-02 01:00:00,199044,47,9,vigente
P035091,44413,2026-01-02 02:00:00,80969,62,24,judicial
P035092,46474,2026-01-02 03:00:00,490570,62,6,incobrable
P035093,40841,2026-01-02 04:00:00,383069,59,18,atrasado
P035094,32959,2026-01-02 05:00:00,178257,53,6,judicial
P035095,16021,2026-01-02 06:00:00,208315,59,24,judicial
P035096,15014,2026-01-02 07:00:00,372419,59,6,incobrable
P035097,33190,2026-01-02 08:00:00,417529,47,6,vigente
P035098,46956,2026-01-02 09:00:00,499212,47,12,incobrable
P035099,32654,2026-01-02 10:00:00,339618,59,6,vigente
P035100,8879,2026-01-02 11:00:00,172251,53,36,judicial
P035101,19537,2026-01-02 12:00:00,54150,47,18,incobrable
P035102,19543,2026-01-02 13:00:00,417751,47,6,atrasado
P035103,8254,2026-01-02 14:00:00,397464,47,24,vigente
P035104,27491,2026-01-02 15:00:00,130980,47,24,vigente
P035105,23101,2026-01-02 16:00:00,432946,62,36,incobrable
P035106,38192,2026-01-02 17:00:00,168700,53,6,atrasado
P035107,23429,2026-01-02 18:00:00,425780,59,36,judicial
P035108,32137,2026-01-02 19:00:00,413501,47,6,judicial
P035109,24703,2026-01-02 20:00:00,33041,62,36,atrasado
P035110,30781,2026-01-02 21:00:00,211354,62,12,atrasado
P035111,26066,2026-01-02 22:00:00,416287,59,12,judicial
P035112,23719,2026-01-02 23:00:00,387907,47,36,atrasado
P035113,37725,2026-01-03 00:00:00,106844,53,12,atrasado
P035114,42221,2026-01-03 01:00:00,220999,59,18,atrasado
P035115,28812,2026-01-03 02:00:00,474403,53,6,vigente
P035116,18494,2026-01-03 03:00:00,126331,53,6,incobrable
P035117,5343,2026-01-03 04:00:00,98250,62,12,atrasado
P035118,5104,2026-01-03 05:00:00,483943,47,12,atrasado
P035119,10971,2026-01-03 06:00:00,476844,62,18,atrasado
P035120,19039,2026-01-03 07:00:00,490446,59,9,atrasado
P035121,27461,2026-01-03 08:00:00,78556,47,18,vigente
P035122,42538,2026-01-03 09:00:00,34174,47,6,vigente
P035123,9903,2026-01-03 10:00:00,406577,47,18,incobrable
P035124,2063,2026-01-03 11:00:00,99789,62,18,incobrable
P035125,34858,2026-01-03 12:00:00,381132,59,9,atrasado
P035126,36102,2026-01-03 13:00:00,424457,59,6,incobrable
P035127,10603,2026-01-03 14:00:00,86678,62,9,vigente
P035128,37925,2026-01-03 15:00:00,437111,62,36,vigente
P035129,3807,2026-01-03 16:00:00,487107,53,9,vigente
P035130,30550,2026-01-03 17:00:00,405096,62,9,atrasado
P035131,32501,2026-01-03 18:00:00,468842,47,6,vigente
P035132,18962,2026-01-03 19:00:00,495945,47,12,atrasado
P035133,20428,2026-01-03 20:00:00,311242,62,6,atrasado
P035134,7333,2026-01-03 21:00:00,499551,59,6,judicial
P035135,3250,2026-01-03 22:00:00,128929,53,6,judicial
P035136,9412,2026-01-03 23:00:00,451368,47,18,judicial
P035137,48978,2026-01-04 00:00:00,421691,53,18,vigente
P035138,27740,2026-01-04 01:00:00,479658,59,24,judicial
P035139,22295,2026-01-04 02:00:00,197674,59,6,judicial
P035140,49194,2026-01-04 03:00:00,141961,62,9,incobrable
P035141,35379,2026-01-04 04:00:00,181057,62,9,incobrable
P035142,28704,2026-01-04 05:00:00,420445,59,9,incobrable
P035143,16590,2026-01-04 06:00:00,288277,47,6,incobrable
P035144,21210,2026-01-04 07:00:00,308167,59,6,vigente
P035145,9609,2026-01-04 08:00:00,345927,62,24,judicial
P035146,44839,2026-01-04 09:00:00,294873,47,36,vigente
P035147,45790,2026-01-04 10:00:00,355095,47,24,incobrable
P035148,41595,2026-01-04 11:00:00,152070,53,24,atrasado
P035149,15071,2026-01-04 12:00:00,351345,62,24,judicial
P035150,15905,2026-01-04 13:00:00,79364,47,36,vigente
P035151,23720,2026-01-04 14:00:00,424934,53,6,judicial
P035152,22465,2026-01-04 15:00:00,32552,47,24,incobrable
P035153,37644,2026-01-04 16:00:00,317475,53,9,incobrable
P035154,41108,2026-01-04 17:00:00,436003,62,12,vigente
P035155,19628,2026-01-04 18:00:00,158703,59,36,vigente
P035156,4303,2026-01-04 19:00:00,99492,47,6,incobrable
P035157,32599,2026-01-04 20:00:00,299181,47,12,atrasado
P035158,27734,2026-01-04 21:00:00,441139,62,6,judicial
P035159,14646,2026-01-04 22:00:00,367611,53,24,atrasado
P035160,24585,2026-01-04 23:00:00,331159,59,9,judicial
P035161,6613,2026-01-05 00:00:00,256234,47,24,vigente
P035162,45540,2026-01-05 01:00:00,459012,59,18,judicial
P035163,23834,2026-01-05 02:00:00,233090,53,18,atrasado
P035164,3306,2026-01-05 03:00:00,264473,47,24,incobrable
P035165,46957,2026-01-05 04:00:00,109718,47,36,atrasado
P035166,1750,2026-01-05 05:00:00,478791,62,18,atrasado
P035167,13318,2026-01-05 06:00:00,393094,59,18,vigente
P035168,11708,2026-01-05 07:00:00,193552,53,9,incobrable
P035169,19981,2026-01-05 08:00:00,478135,53,36,atrasado
P035170,34568,2026-01-05 09:00:00,39499,53,18,atrasado
P035171,14390,2026-01-05 10:00:00,428007,53,12,atrasado
P035172,34828,2026-01-05 11:00:00,251793,47,12,incobrable
P035173,35948,2026-01-05 12:00:00,153504,53,18,vigente
P035174,23960,2026-01-05 13:00:00,132429,59,24,vigente
P035175,6548,2026-01-05 14:00:00,495913,47,24,judicial
P035176,28722,2026-01-05 15:00:00,446009,53,24,judicial
P035177,45112,2026-01-05 16:00:00,324999,59,24,vigente
P035178,48960,2026-01-05 17:00:00,256243,59,36,vigente
P035179,43435,2026-01-05 18:00:00,79588,62,24,incobrable
P035180,28310,2026-01-05 19:00:00,383129,62,18,atrasado
P035181,40215,2026-01-05 20:00:00,254447,59,6,atrasado
P035182,7515,2026-01-05 21:00:00,140863,62,9,judicial
P035183,6124,2026-01-05 22:00:00,47144,47,24,incobrable
P035184,47935,2026-01-05 23:00:00,211260,47,36,vigente
P035185,26395,2026-01-06 00:00:00,395788,47,36,atrasado
P035186,45729,2026-01-06 01:00:00,114331,53,12,atrasado
P035187,2760,2026-01-06 02:00:00,120013,53,18,judicial
P035188,39061,2026-01-06 03:00:00,329240,47,6,vigente
P035189,2659,2026-01-06 04:00:00,407390,47,36,judicial
P035190,21,2026-01-06 05:00:00,396808,62,6,judicial
P035191,23086,2026-01-06 06:00:00,162424,47,24,atrasado
P035192,31370,2026-01-06 07:00:00,395378,62,24,atrasado
P035193,7748,2026-01-06 08:00:00,93884,62,18,atrasado
P035194,12002,2026-01-06 09:00:00,137015,59,36,judicial
P035195,26705,2026-01-06 10:00:00,368066,59,18,vigente
P035196,24944,2026-01-06 11:00:00,455262,59,6,vigente
P035197,8897,2026-01-06 12:00:00,127465,53,9,vigente
P035198,21887,2026-01-06 13:00:00,205902,53,36,judicial
P035199,222,2026-01-06 14:00:00,242990,59,9,incobrable
P035200,7961,2026-01-06 15:00:00,221037,62,36,judicial
P035201,41380,2026-01-06 16:00:00,483396,62,18,incobrable
P035202,28282,2026-01-06 17:00:00,221358,53,36,vigente
P035203,29315,2026-01-06 18:00:00,90298,47,9,atrasado
P035204,15286,2026-01-06 19:00:00,460620,62,9,atrasado
P035205,35095,2026-01-06 20:00:00,45140,62,24,judicial
P035206,17569,2026-01-06 21:00:00,493339,47,12,incobrable
P035207,45324,2026-01-06 22:00:00,432802,53,9,judicial
P035208,24965,2026-01-06 23:00:00,409305,53,12,atrasado
P035209,15038,2026-01-07 00:00:00,102630,47,36,vigente
P035210,44795,2026-01-07 01:00:00,168764,53,6,judicial
P035211,26976,2026-01-07 02:00:00,138176,59,9,judicial
P035212,3254,2026-01-07 03:00:00,44342,59,24,incobrable
P035213,43346,2026-01-07 04:00:00,347824,62,36,vigente
P035214,37276,2026-01-07 05:00:00,410997,53,18,judicial
P035215,28929,2026-01-07 06:00:00,303769,62,24,atrasado
P035216,48011,2026-01-07 07:00:00,200996,59,18,vigente
P035217,45050,2026-01-07 08:00:00,409672,62,12,atrasado
P035218,2601,2026-01-07 09:00:00,107771,62,24,incobrable
P035219,32355,2026-01-07 10:00:00,56697,62,36,vigente
P035220,26980,2026-01-07 11:00:00,464996,53,9,incobrable
P035221,41919,2026-01-07 12:00:00,427321,62,12,judicial
P035222,43763,2026-01-07 13:00:00,262702,53,6,incobrable
P035223,28370,2026-01-07 14:00:00,414777,62,6,vigente
P035224,26329,2026-01-07 15:00:00,210362,59,9,judicial
P035225,35775,2026-01-07 16:00:00,498931,62,12,judicial
P035226,28653,2026-01-07 17:00:00,182662,62,18,atrasado
P035227,38406,2026-01-07 18:00:00,492059,59,36,incobrable
P035228,26846,2026-01-07 19:00:00,69224,62,18,judicial
P035229,38645,2026-01-07 20:00:00,480539,62,18,incobrable
P035230,46846,2026-01-07 21:00:00,303496,47,6,incobrable
P035231,36769,2026-01-07 22:00:00,428453,59,12,incobrable
P035232,21462,2026-01-07 23:00:00,162227,53,12,judicial
P035233,29432,2026-01-08 00:00:00,160209,62,12,atrasado
P035234,13343,2026-01-08 01:00:00,104762,53,24,atrasado
P035235,38479,2026-01-08 02:00:00,309268,59,24,atrasado
P035236,15638,2026-01-08 03:00:00,306563,47,6,judicial
P035237,42577,2026-01-08 04:00:00,430567,59,9,atrasado
P035238,7320,2026-01-08 05:00:00,129206,59,18,judicial
P035239,13834,2026-01-08 06:00:00,413528,53,6,judicial
P035240,8943,2026-01-08 07:00:00,139228,59,36,atrasado
P035241,17951,2026-01-08 08:00:00,134275,53,36,incobrable
P035242,42158,2026-01-08 09:00:00,84302,62,18,incobrable
P035243,30186,2026-01-08 10:00:00,344451,59,24,judicial
P035244,14783,2026-01-08 11:00:00,287955,53,36,vigente
P035245,349,2026-01-08 12:00:00,383133,62,36,vigente
P035246,17565,2026-01-08 13:00:00,366676,53,18,judicial
P035247,20659,2026-01-08 14:00:00,129414,53,6,atrasado
P035248,5946,2026-01-08 15:00:00,40922,53,9,incobrable
P035249,5618,2026-01-08 16:00:00,378591,62,6,incobrable
P035250,43566,2026-01-08 17:00:00,244069,53,6,judicial
P035251,21230,2026-01-08 18:00:00,146268,62,9,incobrable
P035252,33737,2026-01-08 19:00:00,322770,53,24,incobrable
P035253,8304,2026-01-08 20:00:00,172720,53,6,atrasado
P035254,25052,2026-01-08 21:00:00,305439,62,9,atrasado
P035255,26322,2026-01-08 22:00:00,99248,53,9,atrasado
P035256,47051,2026-01-08 23:00:00,360871,47,6,atrasado
P035257,6649,2026-01-09 00:00:00,213427,47,12,atrasado
P035258,38634,2026-01-09 01:00:00,381837,62,36,atrasado
P035259,38477,2026-01-09 02:00:00,365978,59,12,incobrable
P035260,40378,2026-01-09 03:00:00,296760,47,18,judicial
P035261,24602,2026-01-09 04:00:00,461047,59,18,vigente
P035262,20680,2026-01-09 05:00:00,461814,62,12,atrasado
P035263,12733,2026-01-09 06:00:00,127560,53,18,atrasado
P035264,3732,2026-01-09 07:00:00,222387,62,36,judicial
P035265,31493,2026-01-09 08:00:00,369571,53,9,judicial
P035266,32905,2026-01-09 09:00:00,320431,47,9,incobrable
P035267,6863,2026-01-09 10:00:00,304740,62,12,vigente
P035268,15485,2026-01-09 11:00:00,101067,47,12,atrasado
P035269,34632,2026-01-09 12:00:00,325702,47,12,vigente
P035270,25862,2026-01-09 13:00:00,212361,62,24,vigente
P035271,1344,2026-01-09 14:00:00,336226,53,24,incobrable
P035272,38126,2026-01-09 15:00:00,403012,47,12,vigente
P035273,3050,2026-01-09 16:00:00,120647,47,24,atrasado
P035274,45727,2026-01-09 17:00:00,406575,47,36,vigente
P035275,16171,2026-01-09 18:00:00,152750,53,12,vigente
P035276,31496,2026-01-09 19:00:00,482954,53,24,incobrable
P035277,16218,2026-01-09 20:00:00,297071,59,6,judicial
P035278,27799,2026-01-09 21:00:00,432452,59,9,atrasado
P035279,26816,2026-01-09 22:00:00,229679,47,9,atrasado
