cliente_id,edad,genero,antiguedad_meses,score_crediticio,ingresos
41864,64,M,2,810,164442
41865,36,M,119,804,442218
41866,25,M,67,466,468638
41867,44,M,103,623,528820
41868,63,M,98,521,464820
41869,21,F,14,616,666410
41870,30,M,89,693,163685
41871,63,M,101,789,729290
41872,67,M,101,821,624873
41873,55,M,80,548,263808
41874,51,F,79,641,584201
41875,35,F,112,763,499724
41876,31,F,24,530,571702
41877,29,F,41,550,591476
41878,22,F,72,723,568591
41879,64,F,54,470,720833
41880,50,F,2,312,715827
41881,36,M,106,853,806996
41882,68,M,90,870,768293
41883,21,F,18,658,504898
41884,68,M,18,582,370369
41885,26,M,19,489,294299
41886,66,F,37,687,685322
41887,31,F,97,795,328808
41888,53,M,96,863,767636
41889,37,F,89,594,144246
41890,54,F,91,827,356902
41891,66,M,21,513,516748
41892,60,F,87,856,299874
41893,45,F,62,783,173230
41894,42,F,75,321,776202
41895,46,M,21,377,654332
41896,47,M,43,430,279738
41897,58,F,95,849,784765
41898,29,F,58,813,699275
41899,57,M,35,676,676050
41900,25,F,99,865,764062
41901,38,M,16,597,347444
41902,42,M,52,462,729184
41903,66,M,111,488,502072
41904,32,M,31,853,213270
41905,64,M,77,319,348811
41906,42,M,106,576,477394
41907,26,M,83,689,888532
41908,56,M,10,321,440042
41909,47,M,48,528,599147
41910,67,F,102,840,516867
41911,35,F,69,851,864351
41912,37,M,64,811,220723
41913,23,F,111,326,134406
41914,30,F,49,439,449081
41915,45,M,4,409,132594
41916,41,M,40,555,378105
41917,60,M,76,596,298599
41918,29,F,109,883,764910
41919,44,M,60,478,256344
41920,52,M,41,397,398271
41921,23,F,90,655,785458
41922,53,F,47,414,361289
41923,63,F,43,541,336966
41924,65,M,64,892,397980
41925,32,F,15,580,887975
41926,49,M,96,773,342219
41927,41,F,29,444,122758
41928,59,F,118,721,742126
41929,54,F,30,785,517351
41930,53,F,29,857,234863
41931,52,M,91,833,753568
41932,40,F,79,814,531364
41933,23,M,100,645,340586
41934,24,M,92,589,579500
41935,37,M,80,559,828907
41936,37,M,74,613,144439
41937,39,M,34,440,576038
41938,24,M,63,553,697116
41939,49,F,12,592,368907
41940,37,M,25,692,580398
41941,42,F,8,435,636187
41942,22,F,117,489,275191
41943,62,M,118,396,321112
41944,32,F,113,585,647821
41945,65,M,96,892,884496
41946,31,F,88,526,440047
41947,60,M,5,801,347967
41948,49,M,19,707,648883
41949,40,F,75,321,595126
41950,25,M,81,623,762199
41951,45,M,28,478,122092
41952,54,F,24,500,704795
41953,32,M,38,699,694565
41954,48,F,76,864,541368
41955,54,M,31,486,520935
41956,26,F,71,767,827920
41957,39,M,48,600,329795
41958,32,F,3,744,844275
41959,45,M,76,381,513827
41960,33,M,90,523,257417
41961,37,M,104,374,268953
41962,32,F,3,393,151966
41963,23,M,47,771,473423
41964,44,M,117,710,670565
41965,28,F,38,330,426441
41966,68,F,29,497,260705
41967,56,M,104,518,481479
41968,46,F,108,890,536774
41969,65,M,45,868,540007
41970,28,F,21,824,159602
41971,52,F,49,811,718059
41972,52,F,49,395,208612
41973,21,M,93,606,188398
41974,23,M,118,666,789442
41975,21,M,93,381,722528
41976,35,M,110,424,612820
41977,40,F,90,868,651980
41978,23,M,80,313,300783
41979,35,M,75,355,318749
41980,57,M,102,701,792311
41981,41,F,26,396,879663
41982,62,F,30,865,566391
41983,59,M,106,608,652196
41984,43,F,103,393,771987
41985,60,F,87,317,372719
41986,55,F,73,686,253944
41987,38,F,28,735,449351
41988,37,F,22,459,697976
41989,51,M,106,685,627592
41990,68,F,28,671,265433
41991,46,F,76,438,540163
41992,42,F,64,813,131338
41993,65,M,83,782,559030
41994,56,F,108,712,583520
41995,55,F,19,520,614995
41996,31,F,47,396,864420
41997,47,F,84,615,214278
41998,54,M,102,428,426754
41999,38,M,47,823,689177
42000,47,M,84,411,324265
42001,24,M,48,432,311919
42002,37,F,2,479,777174
42003,26,M,23,791,596468
42004,62,M,82,780,236495
42005,31,M,85,613,825256
42006,25,F,95,457,717430
42007,38,M,5,829,288559
42008,45,F,72,848,612068
42009,30,F,43,463,230804
42010,61,F,79,866,735222
42011,36,M,101,611,778235
42012,30,M,14,871,170508
42013,30,M,28,393,476283
42014,56,M,74,889,877923
42015,41,F,6,640,413169
42016,34,M,110,514,258456
42017,28,M,20,858,170351
42018,21,M,68,448,551769
42019,36,F,110,457,396993
42020,46,F,67,357,704797
42021,69,F,31,489,572519
42022,62,F,50,887,238546
42023,26,M,84,701,574561
42024,59,F,43,721,518554
42025,22,F,89,858,675685
42026,29,M,89,705,549549
42027,25,M,12,344,699238
42028,60,M,48,354,707342
42029,25,F,84,722,733493
42030,67,F,105,407,504046
42031,28,M,117,757,319560
42032,25,F,107,776,728657
42033,25,M,28,315,351505
42034,37,M,95,653,496183
42035,29,F,73,766,801233
42036,54,M,73,757,323083
42037,53,M,39,503,861164
42038,42,F,9,718,613561
42039,41,F,33,715,877491
42040,63,F,100,471,515506
42041,35,F,102,891,405374
42042,21,M,86,532,171389
42043,27,F,43,518,488323
42044,43,F,113,355,830697
42045,67,M,1,892,534538
42046,26,M,78,391,804706
42047,40,M,81,470,673863
42048,46,M,88,668,379864
42049,62,F,113,389,336730
42050,32,F,73,876,789623
42051,33,F,10,358,517038
42052,67,M,18,776,658126
42053,69,M,9,596,247593
42054,33,M,13,693,742308
42055,22,M,43,782,268028
42056,52,M,98,720,174335
42057,51,F,4,313,269734
42058,31,F,43,383,460882
42059,57,M,95,827,492725
42060,24,M,31,317,763596
42061,54,F,91,536,245403
42062,36,F,105,722,798639
42063,51,F,25,303,735282
42064,45,M,88,517,697467
42065,59,M,76,353,818804
42066,28,M,85,576,442256
42067,28,F,17,696,772992
42068,54,F,66,634,596323
42069,35,F,28,816,667110
42070,25,M,14,640,295728
42071,39,F,116,640,825462
42072,30,M,73,564,694037
42073,29,M,68,344,331043
42074,49,M,69,756,555830
42075,60,M,113,810,684484
42076,57,F,13,692,391460
42077,39,M,85,436,202707
42078,33,F,14,505,495119
42079,66,M,18,321,524353
42080,60,F,9,805,138771
42081,36,F,90,815,728636
42082,50,M,106,759,302700
42083,25,M,44,456,219071
42084,53,M,27,443,850097
42085,39,F,41,314,273899
42086,39,F,85,629,264794
42087,37,M,56,570,389161
42088,44,M,94,409,267208
42089,48,F,44,755,623043
42090,62,M,10,852,217307
42091,57,M,32,512,809291
42092,42,M,70,799,415451
42093,59,M,26,788,328069
42094,36,F,88,632,330788
42095,55,F,41,486,499293
42096,47,M,116,588,885386
42097,32,M,46,513,333224
42098,66,F,14,570,197523
42099,48,M,45,769,537011
42100,21,M,26,830,567373
42101,59,F,100,473,385848
42102,38,F,7,759,720470
42103,43,F,37,772,736601
42104,42,F,100,517,826214
42105,24,F,50,644,539108
42106,68,F,66,518,423177
42107,31,F,29,530,686675
42108,38,M,84,777,762696
42109,68,M,106,768,804335
42110,27,F,104,872,588806
42111,41,M,119,685,529038
42112,55,F,116,723,546658
42113,57,F,55,349,483072
42114,50,F,9,711,359013
42115,37,M,31,695,807321
42116,53,F,85,648,833180
42117,36,F,99,525,620501
42118,35,M,93,603,166677
42119,33,F,18,611,566151
42120,59,M,52,509,237539
42121,23,M,30,742,341827
42122,44,F,77,449,787093
42123,43,F,11,476,242298
42124,65,M,25,504,341413
42125,68,F,26,507,827966
42126,21,F,84,527,378716
42127,52,F,89,360,516777
42128,53,M,10,796,738546
42129,68,F,117,330,276801
42130,50,F,77,306,725416
42131,22,F,32,521,591861
42132,38,M,99,546,446289
42133,50,F,54,320,151696
42134,38,M,25,602,450615
42135,25,M,88,802,829868
42136,25,M,29,806,275379
42137,28,M,35,488,409591
42138,29,M,52,384,603887
42139,52,M,116,444,449720
42140,34,M,113,450,169917
42141,33,M,85,349,214867
42142,38,M,12,752,650675
42143,24,F,109,619,472436
42144,42,M,48,347,694648
42145,40,M,115,798,138759
42146,35,F,7,312,447301
42147,27,F,71,444,828312
42148,33,M,85,885,771146
42149,54,F,53,650,701466
42150,61,F,81,324,869998
42151,50,M,111,529,289774
42152,25,M,68,870,717291
42153,21,M,45,320,267057
42154,51,M,113,501,263602
42155,40,M,33,682,289620
42156,39,M,72,383,157402
42157,49,M,57,541,191217
42158,65,M,18,772,734670
42159,58,M,16,588,330325
42160,30,F,95,311,519584
42161,49,F,48,484,594675
42162,51,F,41,612,178095
42163,31,F,81,654,723834
42164,43,F,63,647,264948
42165,50,M,29,797,641968
42166,45,M,105,374,534254
42167,36,M,17,454,617435
42168,43,M,26,872,832953
42169,53,F,74,764,518741
42170,57,M,79,494,738391
42171,48,M,31,431,890196
42172,47,F,40,894,766507
42173,26,M,49,656,580515
42174,58,F,8,824,789381
42175,57,M,49,814,405132
42176,26,F,64,894,821182
42177,45,F,45,570,411219
42178,33,M,40,540,719229
42179,53,M,2,810,434839
42180,53,M,53,779,192557
42181,45,M,79,406,760498
42182,34,M,55,508,204003
42183,60,F,24,481,197450
42184,61,F,28,610,846625
42185,62,F,6,869,859347
42186,58,F,40,380,843214
42187,29,M,67,897,149349
42188,38,F,80,483,223013
42189,35,M,119,666,803661
42190,24,F,119,746,518522
42191,54,M,66,462,660722
42192,58,M,10,408,783171
42193,37,M,3,586,716536
42194,27,M,11,542,595323
42195,52,F,111,830,889923
42196,43,F,25,651,409601
42197,40,F,66,671,525694
42198,67,F,9,895,209792
42199,22,F,61,884,296636
42200,41,F,83,736,340005
42201,32,M,113,495,288444
42202,62,F,59,410,635969
42203,69,M,94,692,884295
42204,47,M,1,859,356049
42205,68,M,23,399,736658
42206,30,F,104,834,449922
42207,28,M,1,523,144432
42208,41,F,11,836,207543
42209,42,F,80,515,597230
42210,33,F,29,484,191274
42211,68,M,119,719,469768
42212,60,M,103,837,859484
42213,32,F,111,843,501085
42214,37,F,7,710,275692
42215,68,M,38,762,838048
42216,29,F,4,681,385393
42217,69,F,100,657,799096
42218,60,M,10,774,697630
42219,32,F,54,388,220226
42220,29,F,88,585,233675
42221,50,F,30,427,249356
42222,26,F,115,691,649684
42223,45,F,10,624,348880
42224,48,F,108,313,618572
42225,30,F,54,524,409508
42226,61,M,116,668,693189
42227,48,M,41,320,613025
42228,49,F,7,840,752937
42229,56,M,56,884,535794
42230,31,F,97,661,851036
42231,41,F,20,390,817953
42232,58,M,6,436,684879
42233,46,M,86,395,674135
42234,38,F,16,660,149654
42235,24,M,16,770,174086
42236,64,M,98,885,170133
42237,61,M,23,745,307888
42238,35,F,3,327,534800
42239,43,F,86,328,739683
42240,61,M,28,534,179335
42241,26,F,19,862,454832
42242,63,F,102,486,413252
42243,27,M,58,830,827308
42244,66,F,61,839,729357
42245,68,M,106,779,628005
42246,35,M,40,845,480044
42247,29,M,85,844,871200
42248,50,F,97,610,440395
42249,64,F,3,637,851839
42250,63,F,33,585,743866
42251,48,F,8,302,528902
42252,50,F,39,449,798861
42253,28,M,75,797,138195
42254,55,M,42,550,261801
42255,55,F,92,780,684712
42256,46,F,28,519,326589
42257,50,F,29,338,657490
42258,55,M,20,425,556813
42259,58,F,107,766,174749
42260,31,F,95,553,297849
42261,40,F,52,527,308541
42262,66,F,81,362,522979
42263,51,M,78,424,391029
42264,54,F,36,422,334745
42265,32,F,97,788,572785
42266,68,F,21,698,548932
42267,48,M,37,580,857084
42268,23,F,98,330,697200
42269,68,M,106,471,607506
42270,62,F,18,349,769375
42271,25,F,73,554,716825
42272,33,F,18,628,255769
42273,32,F,69,497,446289
42274,21,F,76,733,453295
42275,63,M,112,585,424917
42276,39,F,56,339,820300
42277,49,M,66,806,895964
42278,67,F,2,376,370356
42279,68,F,21,684,815477
42280,59,F,16,597,823016
42281,62,F,36,846,464397
42282,45,F,99,345,153329
42283,36,F,84,573,505052
42284,37,M,34,378,716622
42285,48,F,98,485,746377
42286,59,F,20,401,688035
42287,63,M,76,762,354909
42288,69,F,109,491,180959
42289,25,F,115,665,494066
42290,21,F,23,691,743637
42291,23,M,33,790,215770
42292,68,M,7,586,802505
42293,44,F,51,825,307555
42294,49,F,45,626,140876
42295,35,F,68,453,738035
42296,24,F,48,463,434070
42297,64,M,114,506,700861
42298,21,F,79,533,856506
42299,69,M,75,615,591141
42300,35,M,69,808,844391
42301,44,M,64,581,329836
42302,51,M,14,588,367058
42303,40,M,107,794,729348
42304,30,F,50,699,504450
42305,31,F,104,683,550620
42306,38,F,9,512,879751
42307,54,F,44,570,659155
42308,48,M,96,839,632998
42309,58,F,21,462,191167
42310,36,F,89,305,515555
42311,44,F,64,765,367697
42312,59,M,56,784,531202
42313,32,F,82,592,361057
42314,62,F,11,714,572941
42315,27,F,101,306,842981
42316,56,M,95,532,226666
42317,37,M,57,468,319591
42318,69,F,95,538,784082
42319,24,F,105,647,342681
42320,57,F,104,340,402674
42321,53,M,82,657,593148
42322,39,F,86,742,450959
42323,46,M,81,548,759442
42324,31,F,109,311,455364
42325,51,M,87,453,795583
42326,21,F,38,510,395800
42327,60,M,28,481,839423
42328,56,M,7,547,617288
42329,49,M,34,729,759371
42330,45,F,2,461,268473
42331,67,M,44,778,669238
42332,69,F,66,408,463128
42333,38,F,22,739,738593
42334,23,M,58,636,211995
42335,38,M,1,484,803637
42336,27,M,98,334,203899
42337,48,F,37,828,380373
42338,37,F,57,716,895499
42339,45,M,11,354,369107
42340,38,F,61,689,367834
42341,60,M,91,789,818028
42342,63,M,14,669,473801
42343,23,F,72,489,718980
42344,45,M,81,809,679625
42345,27,M,77,401,746911
42346,67,F,104,744,320443
42347,30,F,111,746,822096
42348,64,M,7,516,398122
42349,64,F,79,866,482079
42350,39,M,41,764,665314
42351,35,F,110,507,190623
42352,41,M,15,526,717715
42353,41,F,107,364,349655
42354,57,F,100,639,780789
42355,48,F,78,765,667570
42356,65,M,94,699,338971
42357,52,F,62,507,817346
42358,61,M,58,743,696168
42359,47,M,118,740,650556
42360,43,M,47,374,466230
42361,30,M,36,826,708835
42362,60,F,78,448,692017
42363,61,M,4,347,403773
42364,26,F,73,537,520430
42365,44,M,97,714,887482
42366,38,F,58,656,507304
42367,30,F,119,486,589591
42368,35,M,60,523,389785
42369,65,F,72,377,152957
42370,63,M,79,849,394544
42371,54,F,102,795,249336
42372,28,M,29,464,342017
42373,55,M,65,697,363566
42374,47,M,102,361,486451
42375,45,F,116,346,347962
42376,23,F,27,369,167586
42377,41,F,78,810,393748
42378,59,F,72,636,354254
42379,52,M,7,844,798937
42380,41,F,88,344,677575
42381,29,F,80,333,391677
42382,21,F,65,346,486991
42383,24,F,106,336,892709
42384,24,M,76,430,891733
42385,69,F,41,751,610518
42386,46,F,74,890,591431
42387,54,M,42,766,869894
42388,47,F,35,371,776603
42389,35,M,34,417,593753
42390,65,F,9,610,886171
42391,52,F,49,537,715892
42392,61,F,22,875,836707
42393,27,M,37,557,233442
42394,64,M,60,588,465416
42395,64,M,12,850,178827
42396,34,F,36,876,875810
42397,43,F,42,492,365365
42398,67,M,96,615,735745
42399,21,F,81,316,571577
42400,52,M,2,396,527012
42401,61,M,31,390,207238
42402,46,F,20,613,343099
42403,68,F,118,395,123107
42404,29,M,38,305,383381
42405,36,M,5,682,211130
42406,51,F,72,862,349457
42407,22,F,16,392,149291
42408,52,M,60,438,670307
42409,30,F,96,517,374425
42410,45,M,3,306,369278
42411,38,F,73,733,778438
42412,65,M,100,333,611051
42413,54,F,33,429,783538
42414,49,F,70,591,689761
42415,65,F,96,710,348013
42416,44,F,18,883,410599
42417,23,F,4,562,743778
42418,35,M,44,422,587884
42419,23,F,110,300,803788
42420,51,F,92,764,229040
42421,30,M,35,403,450761
42422,58,F,115,673,201198
42423,42,M,98,885,876299
42424,34,F,34,897,556336
42425,29,F,113,787,283585
42426,38,M,37,331,143397
42427,28,M,97,583,591312
42428,58,F,16,351,845734
42429,35,F,102,460,519045
42430,66,M,101,659,411390
42431,35,M,60,665,360954
42432,26,F,108,533,604194
42433,32,F,81,733,293669
42434,62,M,23,546,440182
42435,39,M,11,697,168117
42436,60,F,115,420,809545
42437,25,M,34,469,575950
42438,47,F,58,508,513058
42439,30,F,89,497,180120
42440,63,M,48,402,835950
42441,66,F,83,542,682294
42442,34,M,72,377,339921
42443,54,F,68,456,859830
42444,69,M,6,788,658279
42445,35,M,88,348,432496
42446,49,M,84,719,680028
42447,46,F,3,851,376330
42448,47,M,105,414,209231
42449,23,F,58,705,834965
42450,23,F,23,877,154091
42451,55,F,57,343,361761
42452,55,M,83,483,897449
42453,26,F,1,548,679942
42454,34,F,3,450,132564
42455,46,F,23,578,275185
42456,23,F,1,485,740311
42457,53,F,111,642,891668
42458,62,M,5,795,255794
42459,33,M,28,472,458805
42460,49,F,112,652,577763
42461,29,M,69,558,146837
42462,52,M,83,495,432241
42463,42,F,44,765,792258
42464,42,M,13,627,158835
42465,54,M,94,412,517799
42466,30,M,72,815,588474
42467,45,M,81,658,273707
42468,32,F,25,572,876129
42469,23,M,76,320,579609
42470,39,M,110,426,581078
42471,53,F,29,735,620711
42472,67,M,107,819,379231
42473,46,F,119,337,594451
42474,33,M,1,334,156270
42475,27,M,66,616,276650
42476,54,M,112,861,324062
42477,42,M,34,494,298203
42478,40,F,59,660,588744
42479,63,F,97,856,497587
42480,43,M,65,442,391375
42481,68,F,74,525,679008
42482,34,F,82,585,777423
42483,50,M,22,802,506889
42484,43,F,53,892,680661
42485,67,F,117,416,621430
42486,39,F,31,663,408417
42487,59,M,66,406,857710
42488,61,M,87,325,846086
42489,56,M,3,552,551315
42490,26,M,46,312,862347
42491,43,M,44,409,410883
42492,30,M,88,478,628673
42493,55,M,89,707,780087
42494,41,M,41,645,464332
42495,52,F,13,393,782283
42496,50,F,10,670,191013
42497,53,M,62,462,577404
42498,26,M,6,348,599559
42499,25,M,69,650,370621
42500,35,F,50,479,421168
42501,63,M,39,414,689722
42502,45,F,80,422,460903
42503,33,M,43,487,597761
42504,26,M,85,765,127372
42505,57,F,42,675,622149
42506,22,F,40,872,697173
42507,37,F,5,478,167758
42508,44,F,97,581,389048
42509,32,M,67,515,777940
42510,64,F,61,747,231576
42511,34,M,15,311,574439
42512,27,M,10,553,477831
42513,46,F,1,671,430345
42514,52,M,63,395,472522
42515,49,M,74,368,404932
42516,66,M,16,492,862995
42517,59,F,95,778,728726
42518,29,F,108,315,152627
42519,34,F,28,561,224093
42520,37,M,37,721,756600
42521,69,M,91,850,638044
42522,45,F,54,373,278713
42523,50,F,119,770,204789
42524,65,F,11,756,862464
42525,49,F,85,365,338137
42526,49,M,37,690,320722
42527,38,M,38,493,786022
42528,51,M,34,387,704707
42529,39,M,22,674,214099
42530,37,F,74,895,802174
42531,26,F,55,379,848738
42532,32,M,4,630,190723
42533,58,F,44,563,717622
42534,23,M,5,816,508489
42535,67,F,87,732,558829
42536,55,F,80,639,227814
42537,67,M,56,735,294136
42538,53,M,19,662,359521
42539,49,M,15,890,164068
42540,23,M,51,789,856926
42541,25,M,25,715,491360
42542,34,F,76,440,468659
42543,56,F,97,726,250250
42544,48,F,106,377,518222
42545,61,M,72,692,666891
42546,52,M,53,317,355848
42547,38,M,67,453,590086
42548,62,F,44,668,322451
42549,60,F,103,751,791007
42550,33,F,116,839,457754
42551,22,F,38,886,670817
42552,45,F,61,508,810150
42553,40,M,69,755,702553
42554,27,F,46,418,626243
42555,31,M,103,861,538061
42556,25,M,111,573,305066
42557,49,F,112,718,142254
42558,38,F,60,569,600583
42559,28,F,32,893,176229
42560,47,F,23,733,809000
42561,62,M,19,369,731641
42562,22,M,27,461,757458
42563,55,M,85,524,771882
42564,46,F,34,300,607907
42565,43,M,66,357,586147
42566,25,M,117,516,789225
42567,36,M,53,475,881881
42568,62,M,9,700,445078
42569,31,M,31,738,492818
42570,39,M,56,774,719381
42571,36,M,96,336,625601
42572,52,M,74,805,672058
42573,32,F,36,491,167760
42574,22,M,25,703,589827
42575,63,F,1,629,163361
42576,42,F,86,483,625246
42577,46,M,5,333,442305
42578,53,M,51,322,722415
42579,44,M,33,759,716414
42580,25,F,53,587,214129
42581,41,M,81,357,590623
42582,66,M,86,776,514233
42583,38,F,83,671,619922
42584,59,M,61,676,451508
42585,25,M,35,722,278712
42586,28,F,35,740,492178
42587,41,F,108,768,225424
42588,67,M,83,828,330640
42589,25,M,27,718,452363
42590,33,M,11,813,606945
42591,39,F,106,804,611900
42592,49,F,28,445,613693
42593,22,F,10,370,306719
42594,57,M,35,455,204515
42595,46,F,18,729,799503
42596,49,M,5,397,581897
42597,25,F,6,318,638391
42598,52,M,86,327,151823
42599,58,F,30,589,259049
42600,68,M,82,816,664101
42601,22,F,109,528,286115
42602,25,M,65,457,391301
42603,67,F,68,451,475656
42604,53,M,62,656,504519
42605,55,F,106,574,644326
42606,39,F,48,831,517643
42607,35,M,112,350,146187
42608,55,M,24,824,687600
42609,28,F,81,647,440850
42610,67,F,43,723,221708
42611,21,M,119,830,557035
42612,58,F,85,828,538138
42613,42,F,72,515,576345
42614,37,M,110,507,430153
42615,36,F,18,407,795069
42616,65,M,33,572,329692
42617,21,M,94,430,379643
42618,23,M,9,681,611161
42619,26,F,52,569,465727
42620,23,F,11,430,439262
42621,67,F,68,836,588015
42622,50,F,2,562,585675
42623,67,M,27,402,178045
42624,31,M,18,413,849848
42625,47,F,101,461,747517
42626,42,M,34,476,757144
42627,26,F,54,670,549641
42628,58,F,11,582,560624
42629,61,M,119,487,200998
42630,66,F,66,590,178185
42631,51,M,31,744,428375
42632,63,M,44,880,320787
42633,26,F,56,563,692009
42634,40,M,89,569,799888
42635,67,M,106,590,350632
42636,61,F,19,410,626422
42637,31,M,32,769,601038
42638,22,F,36,491,329886
42639,51,M,71,517,758880
42640,58,M,14,484,487377
42641,46,F,45,717,144890
42642,47,F,1,718,898544
42643,66,M,52,456,304678
42644,66,F,33,397,784949
42645,51,M,34,838,599374
42646,44,M,16,632,243452
42647,33,F,95,597,152202
42648,45,M,2,319,327353
42649,57,M,62,407,446607
42650,61,F,76,814,163201
42651,45,F,19,675,783001
42652,49,F,15,737,822861
42653,51,F,80,700,663111
42654,63,M,16,827,569704
42655,59,M,28,337,697884
42656,22,M,75,702,509346
42657,32,M,6,875,204626
42658,25,M,27,366,333843
42659,47,M,81,591,453693
42660,54,F,39,307,867475
42661,34,F,11,594,257929
42662,27,M,13,520,737044
42663,57,M,112,332,129414
42664,56,M,77,897,761118
42665,30,F,72,475,717796
42666,49,M,25,729,415105
42667,36,F,41,716,141693
42668,58,M,37,571,802039
42669,41,F,14,464,892660
42670,58,M,21,520,188718
42671,61,F,43,763,473891
42672,53,F,44,401,466382
42673,49,F,84,413,126773
42674,68,M,84,620,751550
42675,37,M,42,599,710890
42676,33,F,27,574,405650
42677,26,M,33,561,704065
42678,22,F,31,634,887401
42679,28,F,16,620,520632
42680,52,F,7,587,313197
42681,56,F,16,694,793446
42682,29,M,46,317,381711
42683,43,M,4,436,791282
42684,27,F,3,744,898412
42685,51,F,94,429,702566
42686,41,F,19,840,531172
42687,21,M,91,444,728230
42688,66,F,29,776,782262
42689,22,M,119,668,656447
42690,60,F,118,324,426088
42691,31,M,113,544,526903
42692,57,F,108,435,261292
42693,38,F,81,822,369207
42694,64,M,65,779,435953
42695,44,M,21,615,235248
42696,39,F,97,347,493257
42697,25,F,55,711,742029
42698,49,F,89,354,309923
42699,59,F,11,850,466331
42700,22,F,99,873,172609
42701,37,M,36,353,860887
42702,65,F,39,577,845255
42703,31,M,50,732,733826
42704,57,M,28,622,555181
42705,33,M,20,331,379697
42706,49,M,39,624,382786
42707,52,F,107,408,878441
42708,65,F,25,595,753066
42709,60,F,46,307,438588
42710,63,M,72,371,270925
42711,28,F,32,836,817906
42712,30,M,63,851,672376
42713,45,F,84,896,298389
42714,31,F,112,561,218888
42715,48,F,114,468,345296
42716,53,F,44,586,189522
42717,59,M,41,398,601402
42718,46,M,84,735,701566
42719,28,F,9,677,203366
42720,58,F,117,658,557410
42721,46,M,77,632,177512
42722,52,M,38,321,593307
42723,66,M,86,790,806949
42724,48,M,94,410,596950
42725,27,M,37,704,489267
42726,55,M,42,302,678732
42727,22,F,23,757,558642
42728,42,M,75,664,282128
42729,42,M,78,496,299261
42730,23,M,119,793,480696
42731,66,F,16,817,289281
42732,65,F,39,610,833975
42733,28,F,92,584,818819
42734,24,F,54,375,489514
42735,35,M,114,812,512425
42736,64,M,104,883,228202
42737,66,M,27,365,869447
42738,59,M,46,819,181406
42739,32,F,74,598,849926
42740,49,F,46,489,239768
42741,29,M,20,796,886319
42742,62,F,91,376,568555
42743,60,F,86,418,296893
42744,40,M,45,660,701096
42745,54,F,32,852,205692
42746,46,M,32,719,656199
42747,68,F,119,442,756859
42748,41,M,49,487,306720
42749,43,M,102,883,165597
42750,38,M,47,799,381652
42751,44,M,40,458,899608
42752,62,M,5,775,123973
42753,49,F,62,831,304624
42754,58,M,104,700,171941
42755,58,M,118,536,623243
42756,33,F,119,311,619172
42757,52,F,9,420,659612
42758,39,F,71,429,416866
42759,37,F,18,477,884138
42760,22,M,46,855,158345
42761,38,M,104,518,872967
42762,59,F,1,865,657631
42763,47,F,113,691,506701
42764,34,F,6,391,816388
42765,35,M,78,462,268637
42766,28,M,88,782,664684
42767,29,F,81,783,286748
42768,41,F,81,845,831885
42769,63,M,108,665,791447
42770,55,M,21,660,632107
42771,34,F,112,549,253197
42772,47,M,35,811,462816
42773,28,F,58,617,397447
42774,55,F,49,613,408892
42775,38,F,98,401,370222
42776,34,M,77,616,448487
42777,28,M,14,384,713178
42778,69,M,68,786,581467
42779,28,F,88,705,444032
42780,57,F,6,583,643579
42781,64,F,20,804,815294
42782,22,F,96,376,694477
42783,37,F,23,658,894459
42784,33,F,105,828,898120
42785,34,F,14,331,546372
42786,61,F,86,751,453895
42787,61,M,81,534,702709
42788,29,F,104,605,401810
42789,47,F,51,457,871814
42790,40,F,117,852,513316
42791,58,M,2,415,134447
42792,32,M,49,756,154478
42793,62,F,7,613,702584
42794,42,M,99,458,849914
42795,57,F,100,447,588486
42796,59,M,50,883,286858
42797,51,M,14,793,455395
42798,33,F,20,867,339997
42799,21,M,92,393,392682
42800,58,F,13,374,761367
42801,60,F,57,769,152380
42802,29,M,49,898,739158
42803,59,M,108,871,221544
42804,30,F,71,871,689335
42805,49,F,67,317,264483
42806,60,F,5,629,548504
42807,50,F,53,836,430384
42808,22,M,52,737,260974
42809,38,M,97,716,465472
42810,48,F,46,862,730772
42811,67,F,59,586,845636
42812,52,F,9,762,442683
42813,44,F,53,760,420415
42814,58,F,91,777,280100
42815,34,F,15,305,805795
42816,45,F,98,689,522260
42817,45,M,82,734,889569
42818,52,M,4,730,176115
42819,47,F,34,723,328215
42820,52,M,62,500,614588
42821,51,F,109,877,537408
42822,44,M,85,465,423144
42823,55,F,82,578,544806
42824,50,F,52,882,419464
42825,53,F,36,368,238953
42826,53,M,99,374,145797
42827,66,M,58,488,605760
42828,47,M,71,302,741526
42829,53,F,98,460,345250
42830,53,M,46,420,342352
42831,24,F,37,576,476538
42832,50,F,66,638,754584
42833,64,F,41,747,856770
42834,35,M,80,518,861007
42835,49,M,28,661,326174
42836,48,M,54,375,786821
42837,52,M,30,861,423826
42838,56,M,31,568,413921
42839,50,M,8,468,791905
42840,62,F,102,747,700965
42841,63,F,99,892,748344
42842,58,M,71,891,643298
42843,62,F,82,758,285481
42844,32,F,48,592,410371
42845,23,F,100,538,364456
42846,35,M,58,375,180568
42847,68,M,85,758,830741
42848,30,M,4,352,510032
42849,42,F,96,394,669338
42850,43,M,80,773,219051
42851,31,F,18,544,309964
42852,36,M,98,536,276298
42853,69,F,22,673,691185
42854,66,M,27,635,220789
42855,36,F,76,435,475408
42856,34,F,105,523,628756
42857,26,F,32,456,427467
42858,62,M,71,892,264482
42859,37,M,40,553,129754
42860,51,F,102,878,886260
